Datetime,COMED_MW
2014-09-23 01:00:00,8982.0
2014-09-23 02:00:00,8463.0
2014-09-23 03:00:00,8155.0
2014-09-23 04:00:00,7978.0
2014-09-23 05:00:00,7910.0
2014-09-23 06:00:00,8110.0
2014-09-23 07:00:00,8712.0
2014-09-23 08:00:00,9768.0
2014-09-23 09:00:00,10319.0
2014-09-23 10:00:00,10675.0
2014-09-23 11:00:00,10955.0
2014-09-23 12:00:00,11302.0
2014-09-23 13:00:00,11509.0
2014-09-23 14:00:00,11643.0
2014-09-23 15:00:00,11845.0
2014-09-23 16:00:00,11896.0
2014-09-23 17:00:00,11853.0
2014-09-23 18:00:00,11820.0
2014-09-23 19:00:00,11633.0
2014-09-23 20:00:00,11473.0
2014-09-23 21:00:00,11805.0
2014-09-23 22:00:00,11502.0
2014-09-23 23:00:00,10867.0
2014-09-23 00:00:00,9816.0
