Datetime,COMED_MW
2011-01-11 01:00:00,11263.0
2011-01-11 02:00:00,10747.0
2011-01-11 03:00:00,10457.0
2011-01-11 04:00:00,10320.0
2011-01-11 05:00:00,10339.0
2011-01-11 06:00:00,10630.0
2011-01-11 07:00:00,11359.0
2011-01-11 08:00:00,12537.0
2011-01-11 09:00:00,13201.0
2011-01-11 10:00:00,13279.0
2011-01-11 11:00:00,13380.0
2011-01-11 12:00:00,13468.0
2011-01-11 13:00:00,13369.0
2011-01-11 14:00:00,13317.0
2011-01-11 15:00:00,13295.0
2011-01-11 16:00:00,13226.0
2011-01-11 17:00:00,13256.0
2011-01-11 18:00:00,13699.0
2011-01-11 19:00:00,14402.0
2011-01-11 20:00:00,14278.0
2011-01-11 21:00:00,14043.0
2011-01-11 22:00:00,13739.0
2011-01-11 23:00:00,13141.0
2011-01-11 00:00:00,12073.0
