Datetime,COMED_MW
2018-02-02 01:00:00,11743.0
2018-02-02 02:00:00,11444.0
2018-02-02 03:00:00,11265.0
2018-02-02 04:00:00,11140.0
2018-02-02 05:00:00,11173.0
2018-02-02 06:00:00,11408.0
2018-02-02 07:00:00,12073.0
2018-02-02 08:00:00,13050.0
2018-02-02 09:00:00,13456.0
2018-02-02 10:00:00,13509.0
2018-02-02 11:00:00,13435.0
2018-02-02 12:00:00,13414.0
2018-02-02 13:00:00,13263.0
2018-02-02 14:00:00,13099.0
2018-02-02 15:00:00,12895.0
2018-02-02 16:00:00,12719.0
2018-02-02 17:00:00,12613.0
2018-02-02 18:00:00,12852.0
2018-02-02 19:00:00,13495.0
2018-02-02 20:00:00,13527.0
2018-02-02 21:00:00,13341.0
2018-02-02 22:00:00,13102.0
2018-02-02 23:00:00,12708.0
2018-02-02 00:00:00,12286.0
