Datetime,COMED_MW
2016-03-18 01:00:00,9247.0
2016-03-18 02:00:00,8815.0
2016-03-18 03:00:00,8579.0
2016-03-18 04:00:00,8467.0
2016-03-18 05:00:00,8484.0
2016-03-18 06:00:00,8762.0
2016-03-18 07:00:00,9507.0
2016-03-18 08:00:00,10644.0
2016-03-18 09:00:00,11101.0
2016-03-18 10:00:00,11201.0
2016-03-18 11:00:00,11212.0
2016-03-18 12:00:00,11213.0
2016-03-18 13:00:00,11093.0
2016-03-18 14:00:00,10960.0
2016-03-18 15:00:00,10890.0
2016-03-18 16:00:00,10721.0
2016-03-18 17:00:00,10557.0
2016-03-18 18:00:00,10538.0
2016-03-18 19:00:00,10606.0
2016-03-18 20:00:00,10650.0
2016-03-18 21:00:00,11118.0
2016-03-18 22:00:00,11010.0
2016-03-18 23:00:00,10709.0
2016-03-18 00:00:00,9893.0
