Datetime,COMED_MW
2017-03-29 01:00:00,9504.0
2017-03-29 02:00:00,9064.0
2017-03-29 03:00:00,8898.0
2017-03-29 04:00:00,8713.0
2017-03-29 05:00:00,8727.0
2017-03-29 06:00:00,9054.0
2017-03-29 07:00:00,9788.0
2017-03-29 08:00:00,10766.0
2017-03-29 09:00:00,11189.0
2017-03-29 10:00:00,11264.0
2017-03-29 11:00:00,11228.0
2017-03-29 12:00:00,11160.0
2017-03-29 13:00:00,11167.0
2017-03-29 14:00:00,11158.0
2017-03-29 15:00:00,11201.0
2017-03-29 16:00:00,11225.0
2017-03-29 17:00:00,11140.0
2017-03-29 18:00:00,11136.0
2017-03-29 19:00:00,11193.0
2017-03-29 20:00:00,11254.0
2017-03-29 21:00:00,11340.0
2017-03-29 22:00:00,11138.0
2017-03-29 23:00:00,10826.0
2017-03-29 00:00:00,9981.0
