Datetime,COMED_MW
2016-05-30 01:00:00,10082.0
2016-05-30 02:00:00,9374.0
2016-05-30 03:00:00,8874.0
2016-05-30 04:00:00,8514.0
2016-05-30 05:00:00,8314.0
2016-05-30 06:00:00,8263.0
2016-05-30 07:00:00,8181.0
2016-05-30 08:00:00,8424.0
2016-05-30 09:00:00,9071.0
2016-05-30 10:00:00,9902.0
2016-05-30 11:00:00,10817.0
2016-05-30 12:00:00,11699.0
2016-05-30 13:00:00,12377.0
2016-05-30 14:00:00,12875.0
2016-05-30 15:00:00,13239.0
2016-05-30 16:00:00,13544.0
2016-05-30 17:00:00,13859.0
2016-05-30 18:00:00,14061.0
2016-05-30 19:00:00,14096.0
2016-05-30 20:00:00,13796.0
2016-05-30 21:00:00,13233.0
2016-05-30 22:00:00,12980.0
2016-05-30 23:00:00,12578.0
2016-05-30 00:00:00,10868.0
