Datetime,COMED_MW
2014-05-14 01:00:00,9184.0
2014-05-14 02:00:00,8651.0
2014-05-14 03:00:00,8332.0
2014-05-14 04:00:00,8147.0
2014-05-14 05:00:00,8090.0
2014-05-14 06:00:00,8257.0
2014-05-14 07:00:00,8786.0
2014-05-14 08:00:00,9576.0
2014-05-14 09:00:00,10359.0
2014-05-14 10:00:00,10700.0
2014-05-14 11:00:00,10858.0
2014-05-14 12:00:00,10994.0
2014-05-14 13:00:00,11009.0
2014-05-14 14:00:00,10997.0
2014-05-14 15:00:00,11030.0
2014-05-14 16:00:00,10914.0
2014-05-14 17:00:00,10809.0
2014-05-14 18:00:00,10723.0
2014-05-14 19:00:00,10653.0
2014-05-14 20:00:00,10614.0
2014-05-14 21:00:00,10683.0
2014-05-14 22:00:00,11029.0
2014-05-14 23:00:00,10685.0
2014-05-14 00:00:00,9999.0
