Datetime,COMED_MW
2016-11-05 01:00:00,8995.0
2016-11-05 02:00:00,8484.0
2016-11-05 03:00:00,8241.0
2016-11-05 04:00:00,8027.0
2016-11-05 05:00:00,7924.0
2016-11-05 06:00:00,7964.0
2016-11-05 07:00:00,8230.0
2016-11-05 08:00:00,8658.0
2016-11-05 09:00:00,8971.0
2016-11-05 10:00:00,9148.0
2016-11-05 11:00:00,9366.0
2016-11-05 12:00:00,9484.0
2016-11-05 13:00:00,9530.0
2016-11-05 14:00:00,9500.0
2016-11-05 15:00:00,9397.0
2016-11-05 16:00:00,9307.0
2016-11-05 17:00:00,9266.0
2016-11-05 18:00:00,9252.0
2016-11-05 19:00:00,9473.0
2016-11-05 20:00:00,9954.0
2016-11-05 21:00:00,9861.0
2016-11-05 22:00:00,9674.0
2016-11-05 23:00:00,9390.0
2016-11-05 00:00:00,9573.0
