Datetime,COMED_MW
2014-05-28 01:00:00,10656.0
2014-05-28 02:00:00,9877.0
2014-05-28 03:00:00,9437.0
2014-05-28 04:00:00,9189.0
2014-05-28 05:00:00,9042.0
2014-05-28 06:00:00,9131.0
2014-05-28 07:00:00,9574.0
2014-05-28 08:00:00,10351.0
2014-05-28 09:00:00,11139.0
2014-05-28 10:00:00,11606.0
2014-05-28 11:00:00,11965.0
2014-05-28 12:00:00,12331.0
2014-05-28 13:00:00,12552.0
2014-05-28 14:00:00,12757.0
2014-05-28 15:00:00,13006.0
2014-05-28 16:00:00,13113.0
2014-05-28 17:00:00,13119.0
2014-05-28 18:00:00,12999.0
2014-05-28 19:00:00,12631.0
2014-05-28 20:00:00,11998.0
2014-05-28 21:00:00,11559.0
2014-05-28 22:00:00,11610.0
2014-05-28 23:00:00,11324.0
2014-05-28 00:00:00,11891.0
