Datetime,COMED_MW
2012-10-31 01:00:00,9878.0
2012-10-31 02:00:00,9347.0
2012-10-31 03:00:00,9032.0
2012-10-31 04:00:00,8878.0
2012-10-31 05:00:00,8856.0
2012-10-31 06:00:00,9095.0
2012-10-31 07:00:00,9852.0
2012-10-31 08:00:00,11163.0
2012-10-31 09:00:00,11931.0
2012-10-31 10:00:00,11956.0
2012-10-31 11:00:00,11951.0
2012-10-31 12:00:00,11885.0
2012-10-31 13:00:00,11764.0
2012-10-31 14:00:00,11659.0
2012-10-31 15:00:00,11620.0
2012-10-31 16:00:00,11397.0
2012-10-31 17:00:00,11302.0
2012-10-31 18:00:00,11216.0
2012-10-31 19:00:00,11463.0
2012-10-31 20:00:00,11962.0
2012-10-31 21:00:00,11878.0
2012-10-31 22:00:00,11655.0
2012-10-31 23:00:00,11228.0
2012-10-31 00:00:00,10672.0
