Datetime,COMED_MW
2015-04-22 01:00:00,9536.0
2015-04-22 02:00:00,9148.0
2015-04-22 03:00:00,8878.0
2015-04-22 04:00:00,8686.0
2015-04-22 05:00:00,8694.0
2015-04-22 06:00:00,8959.0
2015-04-22 07:00:00,9659.0
2015-04-22 08:00:00,10589.0
2015-04-22 09:00:00,11277.0
2015-04-22 10:00:00,11583.0
2015-04-22 11:00:00,11633.0
2015-04-22 12:00:00,11721.0
2015-04-22 13:00:00,11705.0
2015-04-22 14:00:00,11657.0
2015-04-22 15:00:00,11572.0
2015-04-22 16:00:00,11456.0
2015-04-22 17:00:00,11299.0
2015-04-22 18:00:00,11165.0
2015-04-22 19:00:00,11078.0
2015-04-22 20:00:00,10954.0
2015-04-22 21:00:00,11220.0
2015-04-22 22:00:00,11481.0
2015-04-22 23:00:00,11018.0
2015-04-22 00:00:00,10194.0
