Datetime,COMED_MW
2011-07-12 01:00:00,14050.0
2011-07-12 02:00:00,12935.0
2011-07-12 03:00:00,12146.0
2011-07-12 04:00:00,11544.0
2011-07-12 05:00:00,11188.0
2011-07-12 06:00:00,11133.0
2011-07-12 07:00:00,11363.0
2011-07-12 08:00:00,12318.0
2011-07-12 09:00:00,13732.0
2011-07-12 10:00:00,14944.0
2011-07-12 11:00:00,15977.0
2011-07-12 12:00:00,16892.0
2011-07-12 13:00:00,17421.0
2011-07-12 14:00:00,17784.0
2011-07-12 15:00:00,18194.0
2011-07-12 16:00:00,18519.0
2011-07-12 17:00:00,18644.0
2011-07-12 18:00:00,18447.0
2011-07-12 19:00:00,18021.0
2011-07-12 20:00:00,17047.0
2011-07-12 21:00:00,16275.0
2011-07-12 22:00:00,15754.0
2011-07-12 23:00:00,15015.0
2011-07-12 00:00:00,15432.0
