Datetime,COMED_MW
2013-08-30 01:00:00,13268.0
2013-08-30 02:00:00,12223.0
2013-08-30 03:00:00,11518.0
2013-08-30 04:00:00,10991.0
2013-08-30 05:00:00,10729.0
2013-08-30 06:00:00,10823.0
2013-08-30 07:00:00,11509.0
2013-08-30 08:00:00,12460.0
2013-08-30 09:00:00,13579.0
2013-08-30 10:00:00,14740.0
2013-08-30 11:00:00,16010.0
2013-08-30 12:00:00,17298.0
2013-08-30 13:00:00,18561.0
2013-08-30 14:00:00,19688.0
2013-08-30 15:00:00,20637.0
2013-08-30 16:00:00,21204.0
2013-08-30 17:00:00,21488.0
2013-08-30 18:00:00,21519.0
2013-08-30 19:00:00,20372.0
2013-08-30 20:00:00,17922.0
2013-08-30 21:00:00,16861.0
2013-08-30 22:00:00,16081.0
2013-08-30 23:00:00,15281.0
2013-08-30 00:00:00,14684.0
