Datetime,COMED_MW
2016-08-16 01:00:00,12209.0
2016-08-16 02:00:00,11476.0
2016-08-16 03:00:00,10988.0
2016-08-16 04:00:00,10656.0
2016-08-16 05:00:00,10476.0
2016-08-16 06:00:00,10652.0
2016-08-16 07:00:00,11351.0
2016-08-16 08:00:00,12165.0
2016-08-16 09:00:00,13119.0
2016-08-16 10:00:00,14014.0
2016-08-16 11:00:00,14888.0
2016-08-16 12:00:00,15919.0
2016-08-16 13:00:00,16591.0
2016-08-16 14:00:00,17215.0
2016-08-16 15:00:00,17770.0
2016-08-16 16:00:00,17919.0
2016-08-16 17:00:00,18132.0
2016-08-16 18:00:00,18413.0
2016-08-16 19:00:00,18370.0
2016-08-16 20:00:00,17696.0
2016-08-16 21:00:00,16928.0
2016-08-16 22:00:00,16613.0
2016-08-16 23:00:00,15757.0
2016-08-16 00:00:00,13231.0
