Datetime,COMED_MW
2018-07-15 01:00:00,12381.0
2018-07-15 02:00:00,11527.0
2018-07-15 03:00:00,10870.0
2018-07-15 04:00:00,10413.0
2018-07-15 05:00:00,10183.0
2018-07-15 06:00:00,9966.0
2018-07-15 07:00:00,9875.0
2018-07-15 08:00:00,10025.0
2018-07-15 09:00:00,10940.0
2018-07-15 10:00:00,12192.0
2018-07-15 11:00:00,13439.0
2018-07-15 12:00:00,14594.0
2018-07-15 13:00:00,15497.0
2018-07-15 14:00:00,16147.0
2018-07-15 15:00:00,16558.0
2018-07-15 16:00:00,16976.0
2018-07-15 17:00:00,17224.0
2018-07-15 18:00:00,17320.0
2018-07-15 19:00:00,17307.0
2018-07-15 20:00:00,17092.0
2018-07-15 21:00:00,16663.0
2018-07-15 22:00:00,16199.0
2018-07-15 23:00:00,15806.0
2018-07-15 00:00:00,13186.0
