Datetime,COMED_MW
2013-10-24 01:00:00,9888.0
2013-10-24 02:00:00,9376.0
2013-10-24 03:00:00,9077.0
2013-10-24 04:00:00,8916.0
2013-10-24 05:00:00,8912.0
2013-10-24 06:00:00,9164.0
2013-10-24 07:00:00,9915.0
2013-10-24 08:00:00,11183.0
2013-10-24 09:00:00,11841.0
2013-10-24 10:00:00,11916.0
2013-10-24 11:00:00,11865.0
2013-10-24 12:00:00,11849.0
2013-10-24 13:00:00,11792.0
2013-10-24 14:00:00,11759.0
2013-10-24 15:00:00,11744.0
2013-10-24 16:00:00,11613.0
2013-10-24 17:00:00,11590.0
2013-10-24 18:00:00,11693.0
2013-10-24 19:00:00,11952.0
2013-10-24 20:00:00,12355.0
2013-10-24 21:00:00,12264.0
2013-10-24 22:00:00,12027.0
2013-10-24 23:00:00,11534.0
2013-10-24 00:00:00,10634.0
