Datetime,COMED_MW
2013-05-02 01:00:00,10221.0
2013-05-02 02:00:00,9439.0
2013-05-02 03:00:00,8848.0
2013-05-02 04:00:00,8478.0
2013-05-02 05:00:00,8270.0
2013-05-02 06:00:00,8344.0
2013-05-02 07:00:00,8891.0
2013-05-02 08:00:00,9564.0
2013-05-02 09:00:00,10380.0
2013-05-02 10:00:00,10704.0
2013-05-02 11:00:00,10595.0
2013-05-02 12:00:00,10958.0
2013-05-02 13:00:00,11164.0
2013-05-02 14:00:00,11075.0
2013-05-02 15:00:00,11136.0
2013-05-02 16:00:00,11021.0
2013-05-02 17:00:00,10870.0
2013-05-02 18:00:00,10752.0
2013-05-02 19:00:00,10660.0
2013-05-02 20:00:00,10595.0
2013-05-02 21:00:00,10893.0
2013-05-02 22:00:00,11124.0
2013-05-02 23:00:00,10684.0
2013-05-02 00:00:00,11269.0
