Datetime,COMED_MW
2017-06-24 01:00:00,10871.0
2017-06-24 02:00:00,10049.0
2017-06-24 03:00:00,9462.0
2017-06-24 04:00:00,9092.0
2017-06-24 05:00:00,8782.0
2017-06-24 06:00:00,8727.0
2017-06-24 07:00:00,8670.0
2017-06-24 08:00:00,9065.0
2017-06-24 09:00:00,9697.0
2017-06-24 10:00:00,10357.0
2017-06-24 11:00:00,10971.0
2017-06-24 12:00:00,11333.0
2017-06-24 13:00:00,11461.0
2017-06-24 14:00:00,11462.0
2017-06-24 15:00:00,11409.0
2017-06-24 16:00:00,11344.0
2017-06-24 17:00:00,11370.0
2017-06-24 18:00:00,11378.0
2017-06-24 19:00:00,11242.0
2017-06-24 20:00:00,10964.0
2017-06-24 21:00:00,10479.0
2017-06-24 22:00:00,10254.0
2017-06-24 23:00:00,10118.0
2017-06-24 00:00:00,11911.0
