Datetime,COMED_MW
2014-09-24 01:00:00,9202.0
2014-09-24 02:00:00,8681.0
2014-09-24 03:00:00,8341.0
2014-09-24 04:00:00,8143.0
2014-09-24 05:00:00,8071.0
2014-09-24 06:00:00,8247.0
2014-09-24 07:00:00,8890.0
2014-09-24 08:00:00,9888.0
2014-09-24 09:00:00,10419.0
2014-09-24 10:00:00,10866.0
2014-09-24 11:00:00,11197.0
2014-09-24 12:00:00,11523.0
2014-09-24 13:00:00,11728.0
2014-09-24 14:00:00,11887.0
2014-09-24 15:00:00,12005.0
2014-09-24 16:00:00,12023.0
2014-09-24 17:00:00,11987.0
2014-09-24 18:00:00,11924.0
2014-09-24 19:00:00,11660.0
2014-09-24 20:00:00,11560.0
2014-09-24 21:00:00,11908.0
2014-09-24 22:00:00,11588.0
2014-09-24 23:00:00,10966.0
2014-09-24 00:00:00,10020.0
