Datetime,COMED_MW
2014-12-10 01:00:00,10838.0
2014-12-10 02:00:00,10289.0
2014-12-10 03:00:00,9969.0
2014-12-10 04:00:00,9789.0
2014-12-10 05:00:00,9810.0
2014-12-10 06:00:00,10044.0
2014-12-10 07:00:00,10811.0
2014-12-10 08:00:00,11943.0
2014-12-10 09:00:00,12548.0
2014-12-10 10:00:00,12645.0
2014-12-10 11:00:00,12740.0
2014-12-10 12:00:00,12800.0
2014-12-10 13:00:00,12747.0
2014-12-10 14:00:00,12687.0
2014-12-10 15:00:00,12695.0
2014-12-10 16:00:00,12691.0
2014-12-10 17:00:00,12842.0
2014-12-10 18:00:00,13593.0
2014-12-10 19:00:00,13963.0
2014-12-10 20:00:00,13751.0
2014-12-10 21:00:00,13530.0
2014-12-10 22:00:00,13225.0
2014-12-10 23:00:00,12705.0
2014-12-10 00:00:00,11678.0
