Datetime,COMED_MW
2015-06-17 01:00:00,9870.0
2015-06-17 02:00:00,9221.0
2015-06-17 03:00:00,8798.0
2015-06-17 04:00:00,8517.0
2015-06-17 05:00:00,8395.0
2015-06-17 06:00:00,8559.0
2015-06-17 07:00:00,8967.0
2015-06-17 08:00:00,9758.0
2015-06-17 09:00:00,10614.0
2015-06-17 10:00:00,11099.0
2015-06-17 11:00:00,11345.0
2015-06-17 12:00:00,11614.0
2015-06-17 13:00:00,11810.0
2015-06-17 14:00:00,11990.0
2015-06-17 15:00:00,12192.0
2015-06-17 16:00:00,12259.0
2015-06-17 17:00:00,12293.0
2015-06-17 18:00:00,12299.0
2015-06-17 19:00:00,12208.0
2015-06-17 20:00:00,11931.0
2015-06-17 21:00:00,11795.0
2015-06-17 22:00:00,11992.0
2015-06-17 23:00:00,11917.0
2015-06-17 00:00:00,10836.0
