Datetime,COMED_MW
2017-09-26 01:00:00,12406.0
2017-09-26 02:00:00,11476.0
2017-09-26 03:00:00,10843.0
2017-09-26 04:00:00,10394.0
2017-09-26 05:00:00,10169.0
2017-09-26 06:00:00,10241.0
2017-09-26 07:00:00,10911.0
2017-09-26 08:00:00,12025.0
2017-09-26 09:00:00,12651.0
2017-09-26 10:00:00,13452.0
2017-09-26 11:00:00,14383.0
2017-09-26 12:00:00,15564.0
2017-09-26 13:00:00,16745.0
2017-09-26 14:00:00,17736.0
2017-09-26 15:00:00,18358.0
2017-09-26 16:00:00,18608.0
2017-09-26 17:00:00,18734.0
2017-09-26 18:00:00,18647.0
2017-09-26 19:00:00,18033.0
2017-09-26 20:00:00,17352.0
2017-09-26 21:00:00,17071.0
2017-09-26 22:00:00,16318.0
2017-09-26 23:00:00,15208.0
2017-09-26 00:00:00,13706.0
