Datetime,COMED_MW
2013-10-11 01:00:00,9537.0
2013-10-11 02:00:00,8944.0
2013-10-11 03:00:00,8575.0
2013-10-11 04:00:00,8323.0
2013-10-11 05:00:00,8260.0
2013-10-11 06:00:00,8398.0
2013-10-11 07:00:00,8989.0
2013-10-11 08:00:00,10052.0
2013-10-11 09:00:00,10619.0
2013-10-11 10:00:00,11022.0
2013-10-11 11:00:00,11398.0
2013-10-11 12:00:00,11771.0
2013-10-11 13:00:00,11995.0
2013-10-11 14:00:00,12179.0
2013-10-11 15:00:00,12348.0
2013-10-11 16:00:00,12323.0
2013-10-11 17:00:00,12192.0
2013-10-11 18:00:00,12016.0
2013-10-11 19:00:00,11716.0
2013-10-11 20:00:00,11833.0
2013-10-11 21:00:00,11900.0
2013-10-11 22:00:00,11549.0
2013-10-11 23:00:00,11079.0
2013-10-11 00:00:00,10354.0
