Datetime,COMED_MW
2012-07-22 01:00:00,13711.0
2012-07-22 02:00:00,12688.0
2012-07-22 03:00:00,11983.0
2012-07-22 04:00:00,11368.0
2012-07-22 05:00:00,10945.0
2012-07-22 06:00:00,10642.0
2012-07-22 07:00:00,10341.0
2012-07-22 08:00:00,10417.0
2012-07-22 09:00:00,11080.0
2012-07-22 10:00:00,11989.0
2012-07-22 11:00:00,12980.0
2012-07-22 12:00:00,13596.0
2012-07-22 13:00:00,13976.0
2012-07-22 14:00:00,14301.0
2012-07-22 15:00:00,14650.0
2012-07-22 16:00:00,14746.0
2012-07-22 17:00:00,14989.0
2012-07-22 18:00:00,15823.0
2012-07-22 19:00:00,16407.0
2012-07-22 20:00:00,16549.0
2012-07-22 21:00:00,16189.0
2012-07-22 22:00:00,16060.0
2012-07-22 23:00:00,15892.0
2012-07-22 00:00:00,14714.0
