Datetime,COMED_MW
2016-07-05 01:00:00,10430.0
2016-07-05 02:00:00,9742.0
2016-07-05 03:00:00,9229.0
2016-07-05 04:00:00,8899.0
2016-07-05 05:00:00,8816.0
2016-07-05 06:00:00,9018.0
2016-07-05 07:00:00,9599.0
2016-07-05 08:00:00,10531.0
2016-07-05 09:00:00,11712.0
2016-07-05 10:00:00,12650.0
2016-07-05 11:00:00,13473.0
2016-07-05 12:00:00,14410.0
2016-07-05 13:00:00,15094.0
2016-07-05 14:00:00,15748.0
2016-07-05 15:00:00,16370.0
2016-07-05 16:00:00,16897.0
2016-07-05 17:00:00,17403.0
2016-07-05 18:00:00,17799.0
2016-07-05 19:00:00,17914.0
2016-07-05 20:00:00,17621.0
2016-07-05 21:00:00,17047.0
2016-07-05 22:00:00,16437.0
2016-07-05 23:00:00,16091.0
2016-07-05 00:00:00,10991.0
