Datetime,COMED_MW
2012-01-18 01:00:00,11441.0
2012-01-18 02:00:00,10975.0
2012-01-18 03:00:00,10736.0
2012-01-18 04:00:00,10615.0
2012-01-18 05:00:00,10619.0
2012-01-18 06:00:00,10945.0
2012-01-18 07:00:00,11662.0
2012-01-18 08:00:00,12902.0
2012-01-18 09:00:00,13448.0
2012-01-18 10:00:00,13397.0
2012-01-18 11:00:00,13377.0
2012-01-18 12:00:00,13341.0
2012-01-18 13:00:00,13209.0
2012-01-18 14:00:00,13104.0
2012-01-18 15:00:00,13042.0
2012-01-18 16:00:00,12994.0
2012-01-18 17:00:00,13061.0
2012-01-18 18:00:00,13490.0
2012-01-18 19:00:00,14249.0
2012-01-18 20:00:00,14178.0
2012-01-18 21:00:00,13964.0
2012-01-18 22:00:00,13654.0
2012-01-18 23:00:00,13136.0
2012-01-18 00:00:00,12191.0
