Datetime,COMED_MW
2012-01-30 01:00:00,10430.0
2012-01-30 02:00:00,10059.0
2012-01-30 03:00:00,9865.0
2012-01-30 04:00:00,9752.0
2012-01-30 05:00:00,9770.0
2012-01-30 06:00:00,10084.0
2012-01-30 07:00:00,10863.0
2012-01-30 08:00:00,12167.0
2012-01-30 09:00:00,12845.0
2012-01-30 10:00:00,13019.0
2012-01-30 11:00:00,12996.0
2012-01-30 12:00:00,12936.0
2012-01-30 13:00:00,12744.0
2012-01-30 14:00:00,12516.0
2012-01-30 15:00:00,12295.0
2012-01-30 16:00:00,11988.0
2012-01-30 17:00:00,11862.0
2012-01-30 18:00:00,12009.0
2012-01-30 19:00:00,12834.0
2012-01-30 20:00:00,12920.0
2012-01-30 21:00:00,12701.0
2012-01-30 22:00:00,12381.0
2012-01-30 23:00:00,11834.0
2012-01-30 00:00:00,11020.0
