Datetime,COMED_MW
2015-02-25 01:00:00,11570.0
2015-02-25 02:00:00,11174.0
2015-02-25 03:00:00,10955.0
2015-02-25 04:00:00,10851.0
2015-02-25 05:00:00,10906.0
2015-02-25 06:00:00,11200.0
2015-02-25 07:00:00,11916.0
2015-02-25 08:00:00,12860.0
2015-02-25 09:00:00,13133.0
2015-02-25 10:00:00,13202.0
2015-02-25 11:00:00,13187.0
2015-02-25 12:00:00,13136.0
2015-02-25 13:00:00,13011.0
2015-02-25 14:00:00,12948.0
2015-02-25 15:00:00,12966.0
2015-02-25 16:00:00,12946.0
2015-02-25 17:00:00,12995.0
2015-02-25 18:00:00,13240.0
2015-02-25 19:00:00,13702.0
2015-02-25 20:00:00,14001.0
2015-02-25 21:00:00,13883.0
2015-02-25 22:00:00,13654.0
2015-02-25 23:00:00,13175.0
2015-02-25 00:00:00,12503.0
