Datetime,COMED_MW
2012-05-18 01:00:00,9444.0
2012-05-18 02:00:00,8807.0
2012-05-18 03:00:00,8449.0
2012-05-18 04:00:00,8206.0
2012-05-18 05:00:00,8113.0
2012-05-18 06:00:00,8241.0
2012-05-18 07:00:00,8612.0
2012-05-18 08:00:00,9499.0
2012-05-18 09:00:00,10499.0
2012-05-18 10:00:00,11127.0
2012-05-18 11:00:00,11572.0
2012-05-18 12:00:00,11998.0
2012-05-18 13:00:00,12222.0
2012-05-18 14:00:00,12403.0
2012-05-18 15:00:00,12641.0
2012-05-18 16:00:00,12774.0
2012-05-18 17:00:00,12867.0
2012-05-18 18:00:00,12900.0
2012-05-18 19:00:00,12780.0
2012-05-18 20:00:00,12405.0
2012-05-18 21:00:00,12069.0
2012-05-18 22:00:00,12168.0
2012-05-18 23:00:00,11912.0
2012-05-18 00:00:00,10303.0
