Datetime,COMED_MW
2014-01-18 01:00:00,12116.0
2014-01-18 02:00:00,11614.0
2014-01-18 03:00:00,11322.0
2014-01-18 04:00:00,11147.0
2014-01-18 05:00:00,11092.0
2014-01-18 06:00:00,11150.0
2014-01-18 07:00:00,11440.0
2014-01-18 08:00:00,11888.0
2014-01-18 09:00:00,12153.0
2014-01-18 10:00:00,12472.0
2014-01-18 11:00:00,12800.0
2014-01-18 12:00:00,12944.0
2014-01-18 13:00:00,12890.0
2014-01-18 14:00:00,12749.0
2014-01-18 15:00:00,12578.0
2014-01-18 16:00:00,12379.0
2014-01-18 17:00:00,12347.0
2014-01-18 18:00:00,12611.0
2014-01-18 19:00:00,13358.0
2014-01-18 20:00:00,13311.0
2014-01-18 21:00:00,13157.0
2014-01-18 22:00:00,12865.0
2014-01-18 23:00:00,12546.0
2014-01-18 00:00:00,12768.0
