Datetime,COMED_MW
2018-01-12 01:00:00,10608.0
2018-01-12 02:00:00,10278.0
2018-01-12 03:00:00,10093.0
2018-01-12 04:00:00,10058.0
2018-01-12 05:00:00,10071.0
2018-01-12 06:00:00,10345.0
2018-01-12 07:00:00,11055.0
2018-01-12 08:00:00,12101.0
2018-01-12 09:00:00,12762.0
2018-01-12 10:00:00,12967.0
2018-01-12 11:00:00,13109.0
2018-01-12 12:00:00,13232.0
2018-01-12 13:00:00,13223.0
2018-01-12 14:00:00,13221.0
2018-01-12 15:00:00,13264.0
2018-01-12 16:00:00,13175.0
2018-01-12 17:00:00,13115.0
2018-01-12 18:00:00,13425.0
2018-01-12 19:00:00,13868.0
2018-01-12 20:00:00,13749.0
2018-01-12 21:00:00,13550.0
2018-01-12 22:00:00,13321.0
2018-01-12 23:00:00,12985.0
2018-01-12 00:00:00,11155.0
