Datetime,COMED_MW
2013-11-06 01:00:00,9526.0
2013-11-06 02:00:00,9093.0
2013-11-06 03:00:00,8775.0
2013-11-06 04:00:00,8616.0
2013-11-06 05:00:00,8550.0
2013-11-06 06:00:00,8833.0
2013-11-06 07:00:00,9533.0
2013-11-06 08:00:00,10666.0
2013-11-06 09:00:00,11392.0
2013-11-06 10:00:00,11617.0
2013-11-06 11:00:00,11712.0
2013-11-06 12:00:00,11842.0
2013-11-06 13:00:00,11871.0
2013-11-06 14:00:00,11782.0
2013-11-06 15:00:00,11815.0
2013-11-06 16:00:00,11776.0
2013-11-06 17:00:00,11791.0
2013-11-06 18:00:00,12157.0
2013-11-06 19:00:00,12607.0
2013-11-06 20:00:00,12414.0
2013-11-06 21:00:00,12158.0
2013-11-06 22:00:00,11849.0
2013-11-06 23:00:00,11342.0
2013-11-06 00:00:00,10289.0
