Datetime,COMED_MW
2014-11-29 01:00:00,10104.0
2014-11-29 02:00:00,9661.0
2014-11-29 03:00:00,9382.0
2014-11-29 04:00:00,9205.0
2014-11-29 05:00:00,9123.0
2014-11-29 06:00:00,9180.0
2014-11-29 07:00:00,9425.0
2014-11-29 08:00:00,9819.0
2014-11-29 09:00:00,9964.0
2014-11-29 10:00:00,10137.0
2014-11-29 11:00:00,10259.0
2014-11-29 12:00:00,10258.0
2014-11-29 13:00:00,10210.0
2014-11-29 14:00:00,10083.0
2014-11-29 15:00:00,9868.0
2014-11-29 16:00:00,9781.0
2014-11-29 17:00:00,9896.0
2014-11-29 18:00:00,10664.0
2014-11-29 19:00:00,11211.0
2014-11-29 20:00:00,11117.0
2014-11-29 21:00:00,10965.0
2014-11-29 22:00:00,10768.0
2014-11-29 23:00:00,10486.0
2014-11-29 00:00:00,10710.0
