Datetime,COMED_MW
2013-11-05 01:00:00,9494.0
2013-11-05 02:00:00,8998.0
2013-11-05 03:00:00,8728.0
2013-11-05 04:00:00,8520.0
2013-11-05 05:00:00,8500.0
2013-11-05 06:00:00,8718.0
2013-11-05 07:00:00,9435.0
2013-11-05 08:00:00,10512.0
2013-11-05 09:00:00,11055.0
2013-11-05 10:00:00,11229.0
2013-11-05 11:00:00,11360.0
2013-11-05 12:00:00,11516.0
2013-11-05 13:00:00,11585.0
2013-11-05 14:00:00,11615.0
2013-11-05 15:00:00,11650.0
2013-11-05 16:00:00,11606.0
2013-11-05 17:00:00,11622.0
2013-11-05 18:00:00,12018.0
2013-11-05 19:00:00,12444.0
2013-11-05 20:00:00,12245.0
2013-11-05 21:00:00,12003.0
2013-11-05 22:00:00,11665.0
2013-11-05 23:00:00,11049.0
2013-11-05 00:00:00,10252.0
