Datetime,COMED_MW
2017-07-24 01:00:00,11513.0
2017-07-24 02:00:00,10749.0
2017-07-24 03:00:00,10209.0
2017-07-24 04:00:00,9862.0
2017-07-24 05:00:00,9690.0
2017-07-24 06:00:00,9790.0
2017-07-24 07:00:00,10325.0
2017-07-24 08:00:00,10979.0
2017-07-24 09:00:00,11902.0
2017-07-24 10:00:00,12530.0
2017-07-24 11:00:00,13002.0
2017-07-24 12:00:00,13339.0
2017-07-24 13:00:00,13552.0
2017-07-24 14:00:00,13731.0
2017-07-24 15:00:00,14005.0
2017-07-24 16:00:00,14214.0
2017-07-24 17:00:00,14411.0
2017-07-24 18:00:00,14485.0
2017-07-24 19:00:00,14386.0
2017-07-24 20:00:00,13902.0
2017-07-24 21:00:00,13271.0
2017-07-24 22:00:00,12973.0
2017-07-24 23:00:00,12597.0
2017-07-24 00:00:00,12413.0
