Datetime,COMED_MW
2014-07-02 01:00:00,11802.0
2014-07-02 02:00:00,10843.0
2014-07-02 03:00:00,10200.0
2014-07-02 04:00:00,9682.0
2014-07-02 05:00:00,9402.0
2014-07-02 06:00:00,9383.0
2014-07-02 07:00:00,9656.0
2014-07-02 08:00:00,10400.0
2014-07-02 09:00:00,11271.0
2014-07-02 10:00:00,12007.0
2014-07-02 11:00:00,12488.0
2014-07-02 12:00:00,12863.0
2014-07-02 13:00:00,13020.0
2014-07-02 14:00:00,12939.0
2014-07-02 15:00:00,12815.0
2014-07-02 16:00:00,12486.0
2014-07-02 17:00:00,12172.0
2014-07-02 18:00:00,11887.0
2014-07-02 19:00:00,11632.0
2014-07-02 20:00:00,11281.0
2014-07-02 21:00:00,11181.0
2014-07-02 22:00:00,11346.0
2014-07-02 23:00:00,11148.0
2014-07-02 00:00:00,12931.0
