Datetime,COMED_MW
2014-05-06 01:00:00,9199.0
2014-05-06 02:00:00,8768.0
2014-05-06 03:00:00,8496.0
2014-05-06 04:00:00,8342.0
2014-05-06 05:00:00,8314.0
2014-05-06 06:00:00,8531.0
2014-05-06 07:00:00,9172.0
2014-05-06 08:00:00,9919.0
2014-05-06 09:00:00,10552.0
2014-05-06 10:00:00,10774.0
2014-05-06 11:00:00,10879.0
2014-05-06 12:00:00,11011.0
2014-05-06 13:00:00,11016.0
2014-05-06 14:00:00,11002.0
2014-05-06 15:00:00,11010.0
2014-05-06 16:00:00,10906.0
2014-05-06 17:00:00,10759.0
2014-05-06 18:00:00,10627.0
2014-05-06 19:00:00,10452.0
2014-05-06 20:00:00,10299.0
2014-05-06 21:00:00,10472.0
2014-05-06 22:00:00,10942.0
2014-05-06 23:00:00,10561.0
2014-05-06 00:00:00,9934.0
