Datetime,COMED_MW
2011-07-20 01:00:00,16669.0
2011-07-20 02:00:00,15488.0
2011-07-20 03:00:00,14599.0
2011-07-20 04:00:00,13998.0
2011-07-20 05:00:00,13630.0
2011-07-20 06:00:00,13505.0
2011-07-20 07:00:00,13902.0
2011-07-20 08:00:00,14668.0
2011-07-20 09:00:00,16041.0
2011-07-20 10:00:00,17411.0
2011-07-20 11:00:00,18980.0
2011-07-20 12:00:00,20550.0
2011-07-20 13:00:00,21773.0
2011-07-20 14:00:00,22543.0
2011-07-20 15:00:00,23194.0
2011-07-20 16:00:00,23524.0
2011-07-20 17:00:00,23713.0
2011-07-20 18:00:00,23753.0
2011-07-20 19:00:00,23582.0
2011-07-20 20:00:00,23089.0
2011-07-20 21:00:00,22458.0
2011-07-20 22:00:00,22012.0
2011-07-20 23:00:00,21407.0
2011-07-20 00:00:00,18164.0
