Datetime,COMED_MW
2013-03-18 01:00:00,10168.0
2013-03-18 02:00:00,9774.0
2013-03-18 03:00:00,9602.0
2013-03-18 04:00:00,9480.0
2013-03-18 05:00:00,9529.0
2013-03-18 06:00:00,9811.0
2013-03-18 07:00:00,10583.0
2013-03-18 08:00:00,11827.0
2013-03-18 09:00:00,12555.0
2013-03-18 10:00:00,12661.0
2013-03-18 11:00:00,12790.0
2013-03-18 12:00:00,12908.0
2013-03-18 13:00:00,12890.0
2013-03-18 14:00:00,12763.0
2013-03-18 15:00:00,12723.0
2013-03-18 16:00:00,12628.0
2013-03-18 17:00:00,12532.0
2013-03-18 18:00:00,12518.0
2013-03-18 19:00:00,12639.0
2013-03-18 20:00:00,12874.0
2013-03-18 21:00:00,13244.0
2013-03-18 22:00:00,13118.0
2013-03-18 23:00:00,12721.0
2013-03-18 00:00:00,10724.0
