Datetime,COMED_MW
2018-05-26 01:00:00,11981.0
2018-05-26 02:00:00,11112.0
2018-05-26 03:00:00,10430.0
2018-05-26 04:00:00,9919.0
2018-05-26 05:00:00,9633.0
2018-05-26 06:00:00,9477.0
2018-05-26 07:00:00,9395.0
2018-05-26 08:00:00,9617.0
2018-05-26 09:00:00,10373.0
2018-05-26 10:00:00,11357.0
2018-05-26 11:00:00,12278.0
2018-05-26 12:00:00,13214.0
2018-05-26 13:00:00,13941.0
2018-05-26 14:00:00,14463.0
2018-05-26 15:00:00,14890.0
2018-05-26 16:00:00,15247.0
2018-05-26 17:00:00,15577.0
2018-05-26 18:00:00,15768.0
2018-05-26 19:00:00,15755.0
2018-05-26 20:00:00,15410.0
2018-05-26 21:00:00,14819.0
2018-05-26 22:00:00,14221.0
2018-05-26 23:00:00,13717.0
2018-05-26 00:00:00,12979.0
