Datetime,COMED_MW
2013-09-13 01:00:00,10599.0
2013-09-13 02:00:00,9892.0
2013-09-13 03:00:00,9404.0
2013-09-13 04:00:00,9064.0
2013-09-13 05:00:00,8877.0
2013-09-13 06:00:00,8910.0
2013-09-13 07:00:00,9376.0
2013-09-13 08:00:00,10149.0
2013-09-13 09:00:00,10636.0
2013-09-13 10:00:00,11013.0
2013-09-13 11:00:00,11308.0
2013-09-13 12:00:00,11644.0
2013-09-13 13:00:00,11801.0
2013-09-13 14:00:00,11881.0
2013-09-13 15:00:00,11941.0
2013-09-13 16:00:00,11921.0
2013-09-13 17:00:00,11842.0
2013-09-13 18:00:00,11687.0
2013-09-13 19:00:00,11431.0
2013-09-13 20:00:00,11022.0
2013-09-13 21:00:00,11353.0
2013-09-13 22:00:00,11236.0
2013-09-13 23:00:00,10804.0
2013-09-13 00:00:00,11663.0
