Datetime,COMED_MW
2014-11-07 01:00:00,9717.0
2014-11-07 02:00:00,9313.0
2014-11-07 03:00:00,9069.0
2014-11-07 04:00:00,8919.0
2014-11-07 05:00:00,8922.0
2014-11-07 06:00:00,9199.0
2014-11-07 07:00:00,9956.0
2014-11-07 08:00:00,10942.0
2014-11-07 09:00:00,11348.0
2014-11-07 10:00:00,11475.0
2014-11-07 11:00:00,11473.0
2014-11-07 12:00:00,11510.0
2014-11-07 13:00:00,11417.0
2014-11-07 14:00:00,11320.0
2014-11-07 15:00:00,11328.0
2014-11-07 16:00:00,11314.0
2014-11-07 17:00:00,11324.0
2014-11-07 18:00:00,11754.0
2014-11-07 19:00:00,12263.0
2014-11-07 20:00:00,12080.0
2014-11-07 21:00:00,11849.0
2014-11-07 22:00:00,11513.0
2014-11-07 23:00:00,11083.0
2014-11-07 00:00:00,10438.0
