Datetime,COMED_MW
2015-06-08 01:00:00,10137.0
2015-06-08 02:00:00,9488.0
2015-06-08 03:00:00,9076.0
2015-06-08 04:00:00,8780.0
2015-06-08 05:00:00,8687.0
2015-06-08 06:00:00,8881.0
2015-06-08 07:00:00,9393.0
2015-06-08 08:00:00,10422.0
2015-06-08 09:00:00,11570.0
2015-06-08 10:00:00,12424.0
2015-06-08 11:00:00,13163.0
2015-06-08 12:00:00,13875.0
2015-06-08 13:00:00,14408.0
2015-06-08 14:00:00,14772.0
2015-06-08 15:00:00,15171.0
2015-06-08 16:00:00,15346.0
2015-06-08 17:00:00,15132.0
2015-06-08 18:00:00,14432.0
2015-06-08 19:00:00,13863.0
2015-06-08 20:00:00,13511.0
2015-06-08 21:00:00,13057.0
2015-06-08 22:00:00,12715.0
2015-06-08 23:00:00,12253.0
2015-06-08 00:00:00,10909.0
