Datetime,COMED_MW
2012-09-04 01:00:00,12910.0
2012-09-04 02:00:00,12004.0
2012-09-04 03:00:00,11415.0
2012-09-04 04:00:00,11022.0
2012-09-04 05:00:00,10850.0
2012-09-04 06:00:00,10972.0
2012-09-04 07:00:00,11728.0
2012-09-04 08:00:00,12939.0
2012-09-04 09:00:00,13904.0
2012-09-04 10:00:00,14956.0
2012-09-04 11:00:00,16023.0
2012-09-04 12:00:00,17100.0
2012-09-04 13:00:00,18011.0
2012-09-04 14:00:00,18813.0
2012-09-04 15:00:00,19496.0
2012-09-04 16:00:00,19948.0
2012-09-04 17:00:00,20216.0
2012-09-04 18:00:00,20263.0
2012-09-04 19:00:00,19827.0
2012-09-04 20:00:00,18837.0
2012-09-04 21:00:00,18335.0
2012-09-04 22:00:00,17891.0
2012-09-04 23:00:00,16773.0
2012-09-04 00:00:00,14096.0
