Datetime,COMED_MW
2018-01-23 01:00:00,9848.0
2018-01-23 02:00:00,9512.0
2018-01-23 03:00:00,9321.0
2018-01-23 04:00:00,9226.0
2018-01-23 05:00:00,9263.0
2018-01-23 06:00:00,9596.0
2018-01-23 07:00:00,10350.0
2018-01-23 08:00:00,11495.0
2018-01-23 09:00:00,12108.0
2018-01-23 10:00:00,12210.0
2018-01-23 11:00:00,12337.0
2018-01-23 12:00:00,12491.0
2018-01-23 13:00:00,12499.0
2018-01-23 14:00:00,12485.0
2018-01-23 15:00:00,12517.0
2018-01-23 16:00:00,12445.0
2018-01-23 17:00:00,12450.0
2018-01-23 18:00:00,12698.0
2018-01-23 19:00:00,13078.0
2018-01-23 20:00:00,12911.0
2018-01-23 21:00:00,12638.0
2018-01-23 22:00:00,12358.0
2018-01-23 23:00:00,11845.0
2018-01-23 00:00:00,10434.0
