Datetime,COMED_MW
2014-05-25 01:00:00,8598.0
2014-05-25 02:00:00,8119.0
2014-05-25 03:00:00,7785.0
2014-05-25 04:00:00,7600.0
2014-05-25 05:00:00,7443.0
2014-05-25 06:00:00,7447.0
2014-05-25 07:00:00,7237.0
2014-05-25 08:00:00,7269.0
2014-05-25 09:00:00,7657.0
2014-05-25 10:00:00,8239.0
2014-05-25 11:00:00,8718.0
2014-05-25 12:00:00,9203.0
2014-05-25 13:00:00,9507.0
2014-05-25 14:00:00,9775.0
2014-05-25 15:00:00,9990.0
2014-05-25 16:00:00,10260.0
2014-05-25 17:00:00,10512.0
2014-05-25 18:00:00,10728.0
2014-05-25 19:00:00,10837.0
2014-05-25 20:00:00,10600.0
2014-05-25 21:00:00,10299.0
2014-05-25 22:00:00,10421.0
2014-05-25 23:00:00,10383.0
2014-05-25 00:00:00,9215.0
