Datetime,COMED_MW
2011-05-27 01:00:00,9690.0
2011-05-27 02:00:00,9109.0
2011-05-27 03:00:00,8801.0
2011-05-27 04:00:00,8573.0
2011-05-27 05:00:00,8519.0
2011-05-27 06:00:00,8707.0
2011-05-27 07:00:00,9129.0
2011-05-27 08:00:00,9919.0
2011-05-27 09:00:00,10688.0
2011-05-27 10:00:00,11039.0
2011-05-27 11:00:00,11126.0
2011-05-27 12:00:00,11242.0
2011-05-27 13:00:00,11228.0
2011-05-27 14:00:00,11225.0
2011-05-27 15:00:00,11224.0
2011-05-27 16:00:00,11078.0
2011-05-27 17:00:00,10891.0
2011-05-27 18:00:00,10695.0
2011-05-27 19:00:00,10562.0
2011-05-27 20:00:00,10341.0
2011-05-27 21:00:00,10410.0
2011-05-27 22:00:00,10681.0
2011-05-27 23:00:00,10504.0
2011-05-27 00:00:00,10490.0
