Datetime,COMED_MW
2015-12-30 01:00:00,10309.0
2015-12-30 02:00:00,9794.0
2015-12-30 03:00:00,9477.0
2015-12-30 04:00:00,9300.0
2015-12-30 05:00:00,9260.0
2015-12-30 06:00:00,9488.0
2015-12-30 07:00:00,10061.0
2015-12-30 08:00:00,10921.0
2015-12-30 09:00:00,11486.0
2015-12-30 10:00:00,11670.0
2015-12-30 11:00:00,11771.0
2015-12-30 12:00:00,11854.0
2015-12-30 13:00:00,11865.0
2015-12-30 14:00:00,11837.0
2015-12-30 15:00:00,11897.0
2015-12-30 16:00:00,11851.0
2015-12-30 17:00:00,11870.0
2015-12-30 18:00:00,12459.0
2015-12-30 19:00:00,13039.0
2015-12-30 20:00:00,12781.0
2015-12-30 21:00:00,12562.0
2015-12-30 22:00:00,12281.0
2015-12-30 23:00:00,11843.0
2015-12-30 00:00:00,11045.0
