Datetime,COMED_MW
2011-04-11 01:00:00,9607.0
2011-04-11 02:00:00,9043.0
2011-04-11 03:00:00,8582.0
2011-04-11 04:00:00,8302.0
2011-04-11 05:00:00,8105.0
2011-04-11 06:00:00,8269.0
2011-04-11 07:00:00,8866.0
2011-04-11 08:00:00,9783.0
2011-04-11 09:00:00,10449.0
2011-04-11 10:00:00,10908.0
2011-04-11 11:00:00,11099.0
2011-04-11 12:00:00,11203.0
2011-04-11 13:00:00,11298.0
2011-04-11 14:00:00,11319.0
2011-04-11 15:00:00,11374.0
2011-04-11 16:00:00,11325.0
2011-04-11 17:00:00,11241.0
2011-04-11 18:00:00,11126.0
2011-04-11 19:00:00,10989.0
2011-04-11 20:00:00,10955.0
2011-04-11 21:00:00,11332.0
2011-04-11 22:00:00,11407.0
2011-04-11 23:00:00,10907.0
2011-04-11 00:00:00,10357.0
