Datetime,COMED_MW
2012-09-26 01:00:00,9728.0
2012-09-26 02:00:00,9143.0
2012-09-26 03:00:00,8728.0
2012-09-26 04:00:00,8505.0
2012-09-26 05:00:00,8396.0
2012-09-26 06:00:00,8533.0
2012-09-26 07:00:00,9120.0
2012-09-26 08:00:00,10268.0
2012-09-26 09:00:00,10808.0
2012-09-26 10:00:00,11251.0
2012-09-26 11:00:00,11527.0
2012-09-26 12:00:00,11752.0
2012-09-26 13:00:00,11868.0
2012-09-26 14:00:00,11948.0
2012-09-26 15:00:00,12056.0
2012-09-26 16:00:00,11997.0
2012-09-26 17:00:00,11857.0
2012-09-26 18:00:00,11699.0
2012-09-26 19:00:00,11459.0
2012-09-26 20:00:00,11411.0
2012-09-26 21:00:00,11805.0
2012-09-26 22:00:00,11541.0
2012-09-26 23:00:00,10986.0
2012-09-26 00:00:00,10594.0
