Datetime,COMED_MW
2015-08-23 01:00:00,10591.0
2015-08-23 02:00:00,9984.0
2015-08-23 03:00:00,9535.0
2015-08-23 04:00:00,9215.0
2015-08-23 05:00:00,9000.0
2015-08-23 06:00:00,8910.0
2015-08-23 07:00:00,8969.0
2015-08-23 08:00:00,8872.0
2015-08-23 09:00:00,9296.0
2015-08-23 10:00:00,9839.0
2015-08-23 11:00:00,10436.0
2015-08-23 12:00:00,10880.0
2015-08-23 13:00:00,11188.0
2015-08-23 14:00:00,11476.0
2015-08-23 15:00:00,11743.0
2015-08-23 16:00:00,12050.0
2015-08-23 17:00:00,12206.0
2015-08-23 18:00:00,12192.0
2015-08-23 19:00:00,12008.0
2015-08-23 20:00:00,11664.0
2015-08-23 21:00:00,11450.0
2015-08-23 22:00:00,11607.0
2015-08-23 23:00:00,11147.0
2015-08-23 00:00:00,11276.0
