Datetime,COMED_MW
2011-01-21 01:00:00,12417.0
2011-01-21 02:00:00,11993.0
2011-01-21 03:00:00,11757.0
2011-01-21 04:00:00,11632.0
2011-01-21 05:00:00,11666.0
2011-01-21 06:00:00,11953.0
2011-01-21 07:00:00,12580.0
2011-01-21 08:00:00,13734.0
2011-01-21 09:00:00,14255.0
2011-01-21 10:00:00,14292.0
2011-01-21 11:00:00,14289.0
2011-01-21 12:00:00,14262.0
2011-01-21 13:00:00,14148.0
2011-01-21 14:00:00,14030.0
2011-01-21 15:00:00,13941.0
2011-01-21 16:00:00,13802.0
2011-01-21 17:00:00,13784.0
2011-01-21 18:00:00,14153.0
2011-01-21 19:00:00,14949.0
2011-01-21 20:00:00,14945.0
2011-01-21 21:00:00,14717.0
2011-01-21 22:00:00,14449.0
2011-01-21 23:00:00,13973.0
2011-01-21 00:00:00,13108.0
