Datetime,COMED_MW
2013-10-04 01:00:00,10702.0
2013-10-04 02:00:00,10067.0
2013-10-04 03:00:00,9486.0
2013-10-04 04:00:00,9179.0
2013-10-04 05:00:00,9030.0
2013-10-04 06:00:00,9211.0
2013-10-04 07:00:00,9900.0
2013-10-04 08:00:00,11114.0
2013-10-04 09:00:00,11797.0
2013-10-04 10:00:00,12364.0
2013-10-04 11:00:00,12838.0
2013-10-04 12:00:00,13181.0
2013-10-04 13:00:00,13272.0
2013-10-04 14:00:00,13381.0
2013-10-04 15:00:00,13563.0
2013-10-04 16:00:00,13494.0
2013-10-04 17:00:00,13387.0
2013-10-04 18:00:00,13254.0
2013-10-04 19:00:00,13104.0
2013-10-04 20:00:00,13186.0
2013-10-04 21:00:00,13275.0
2013-10-04 22:00:00,12836.0
2013-10-04 23:00:00,12255.0
2013-10-04 00:00:00,11610.0
