Datetime,COMED_MW
2011-09-16 01:00:00,9233.0
2011-09-16 02:00:00,8760.0
2011-09-16 03:00:00,8437.0
2011-09-16 04:00:00,8224.0
2011-09-16 05:00:00,8139.0
2011-09-16 06:00:00,8338.0
2011-09-16 07:00:00,8957.0
2011-09-16 08:00:00,10023.0
2011-09-16 09:00:00,10667.0
2011-09-16 10:00:00,11021.0
2011-09-16 11:00:00,11241.0
2011-09-16 12:00:00,11359.0
2011-09-16 13:00:00,11417.0
2011-09-16 14:00:00,11359.0
2011-09-16 15:00:00,11311.0
2011-09-16 16:00:00,11208.0
2011-09-16 17:00:00,11058.0
2011-09-16 18:00:00,10941.0
2011-09-16 19:00:00,10804.0
2011-09-16 20:00:00,10828.0
2011-09-16 21:00:00,11216.0
2011-09-16 22:00:00,11031.0
2011-09-16 23:00:00,10650.0
2011-09-16 00:00:00,9957.0
