Datetime,COMED_MW
2017-02-03 01:00:00,11305.0
2017-02-03 02:00:00,10909.0
2017-02-03 03:00:00,10684.0
2017-02-03 04:00:00,10575.0
2017-02-03 05:00:00,10613.0
2017-02-03 06:00:00,10844.0
2017-02-03 07:00:00,11552.0
2017-02-03 08:00:00,12530.0
2017-02-03 09:00:00,12987.0
2017-02-03 10:00:00,13018.0
2017-02-03 11:00:00,12882.0
2017-02-03 12:00:00,12817.0
2017-02-03 13:00:00,12658.0
2017-02-03 14:00:00,12490.0
2017-02-03 15:00:00,12410.0
2017-02-03 16:00:00,12227.0
2017-02-03 17:00:00,12098.0
2017-02-03 18:00:00,12267.0
2017-02-03 19:00:00,12926.0
2017-02-03 20:00:00,13034.0
2017-02-03 21:00:00,12847.0
2017-02-03 22:00:00,12640.0
2017-02-03 23:00:00,12314.0
2017-02-03 00:00:00,11869.0
