Datetime,COMED_MW
2014-01-28 01:00:00,13525.0
2014-01-28 02:00:00,13154.0
2014-01-28 03:00:00,12901.0
2014-01-28 04:00:00,12778.0
2014-01-28 05:00:00,12723.0
2014-01-28 06:00:00,12905.0
2014-01-28 07:00:00,13491.0
2014-01-28 08:00:00,14313.0
2014-01-28 09:00:00,14670.0
2014-01-28 10:00:00,14873.0
2014-01-28 11:00:00,14932.0
2014-01-28 12:00:00,15002.0
2014-01-28 13:00:00,14950.0
2014-01-28 14:00:00,14847.0
2014-01-28 15:00:00,14783.0
2014-01-28 16:00:00,14619.0
2014-01-28 17:00:00,14531.0
2014-01-28 18:00:00,14819.0
2014-01-28 19:00:00,15720.0
2014-01-28 20:00:00,15862.0
2014-01-28 21:00:00,15651.0
2014-01-28 22:00:00,15328.0
2014-01-28 23:00:00,14749.0
2014-01-28 00:00:00,14229.0
