Datetime,AEP_MW
2005-10-20 01:00:00,12509.0
2005-10-20 02:00:00,12073.0
2005-10-20 03:00:00,11776.0
2005-10-20 04:00:00,11600.0
2005-10-20 05:00:00,11732.0
2005-10-20 06:00:00,12512.0
2005-10-20 07:00:00,14128.0
2005-10-20 08:00:00,15218.0
2005-10-20 09:00:00,15360.0
2005-10-20 10:00:00,15448.0
2005-10-20 11:00:00,15507.0
2005-10-20 12:00:00,15627.0
2005-10-20 13:00:00,15668.0
2005-10-20 14:00:00,15722.0
2005-10-20 15:00:00,15635.0
2005-10-20 16:00:00,15594.0
2005-10-20 17:00:00,15596.0
2005-10-20 18:00:00,15646.0
2005-10-20 19:00:00,15940.0
2005-10-20 20:00:00,16371.0
2005-10-20 21:00:00,16303.0
2005-10-20 22:00:00,15775.0
2005-10-20 23:00:00,14782.0
2005-10-20 00:00:00,13460.0
