Datetime,AEP_MW
2005-09-28 01:00:00,12511.0
2005-09-28 02:00:00,11931.0
2005-09-28 03:00:00,11601.0
2005-09-28 04:00:00,11498.0
2005-09-28 05:00:00,11596.0
2005-09-28 06:00:00,12178.0
2005-09-28 07:00:00,13684.0
2005-09-28 08:00:00,14599.0
2005-09-28 09:00:00,14809.0
2005-09-28 10:00:00,15052.0
2005-09-28 11:00:00,15508.0
2005-09-28 12:00:00,15813.0
2005-09-28 13:00:00,16076.0
2005-09-28 14:00:00,16490.0
2005-09-28 15:00:00,16829.0
2005-09-28 16:00:00,16971.0
2005-09-28 17:00:00,17204.0
2005-09-28 18:00:00,17053.0
2005-09-28 19:00:00,16945.0
2005-09-28 20:00:00,17196.0
2005-09-28 21:00:00,17360.0
2005-09-28 22:00:00,16774.0
2005-09-28 23:00:00,15658.0
2005-09-28 00:00:00,13560.0
