Datetime,FE_MW
2015-05-20 01:00:00,6259.0
2015-05-20 02:00:00,6063.0
2015-05-20 03:00:00,5992.0
2015-05-20 04:00:00,5939.0
2015-05-20 05:00:00,6074.0
2015-05-20 06:00:00,6414.0
2015-05-20 07:00:00,6903.0
2015-05-20 08:00:00,7381.0
2015-05-20 09:00:00,7598.0
2015-05-20 10:00:00,7820.0
2015-05-20 11:00:00,7895.0
2015-05-20 12:00:00,7809.0
2015-05-20 13:00:00,7714.0
2015-05-20 14:00:00,7783.0
2015-05-20 15:00:00,7716.0
2015-05-20 16:00:00,7637.0
2015-05-20 17:00:00,7504.0
2015-05-20 18:00:00,7397.0
2015-05-20 19:00:00,7323.0
2015-05-20 20:00:00,7369.0
2015-05-20 21:00:00,7511.0
2015-05-20 22:00:00,7660.0
2015-05-20 23:00:00,7266.0
2015-05-20 00:00:00,6667.0
