Datetime,FE_MW
2017-07-20 01:00:00,8674.0
2017-07-20 02:00:00,8071.0
2017-07-20 03:00:00,7712.0
2017-07-20 04:00:00,7477.0
2017-07-20 05:00:00,7464.0
2017-07-20 06:00:00,7774.0
2017-07-20 07:00:00,8178.0
2017-07-20 08:00:00,8758.0
2017-07-20 09:00:00,9421.0
2017-07-20 10:00:00,10183.0
2017-07-20 11:00:00,10972.0
2017-07-20 12:00:00,11572.0
2017-07-20 13:00:00,11795.0
2017-07-20 14:00:00,11783.0
2017-07-20 15:00:00,11844.0
2017-07-20 16:00:00,11784.0
2017-07-20 17:00:00,11636.0
2017-07-20 18:00:00,11647.0
2017-07-20 19:00:00,11627.0
2017-07-20 20:00:00,11433.0
2017-07-20 21:00:00,10983.0
2017-07-20 22:00:00,10832.0
2017-07-20 23:00:00,10248.0
2017-07-20 00:00:00,9379.0
