Datetime,FE_MW
2012-01-29 01:00:00,6999.0
2012-01-29 02:00:00,6756.0
2012-01-29 03:00:00,6646.0
2012-01-29 04:00:00,6523.0
2012-01-29 05:00:00,6574.0
2012-01-29 06:00:00,6739.0
2012-01-29 07:00:00,6856.0
2012-01-29 08:00:00,7063.0
2012-01-29 09:00:00,7213.0
2012-01-29 10:00:00,7372.0
2012-01-29 11:00:00,7392.0
2012-01-29 12:00:00,7407.0
2012-01-29 13:00:00,7394.0
2012-01-29 14:00:00,7455.0
2012-01-29 15:00:00,7493.0
2012-01-29 16:00:00,7674.0
2012-01-29 17:00:00,7810.0
2012-01-29 18:00:00,8222.0
2012-01-29 19:00:00,8611.0
2012-01-29 20:00:00,8605.0
2012-01-29 21:00:00,8552.0
2012-01-29 22:00:00,8278.0
2012-01-29 23:00:00,7952.0
2012-01-29 00:00:00,7300.0
