Datetime,FE_MW
2015-02-26 01:00:00,8542.0
2015-02-26 02:00:00,8376.0
2015-02-26 03:00:00,8335.0
2015-02-26 04:00:00,8285.0
2015-02-26 05:00:00,8449.0
2015-02-26 06:00:00,8846.0
2015-02-26 07:00:00,9613.0
2015-02-26 08:00:00,9890.0
2015-02-26 09:00:00,10007.0
2015-02-26 10:00:00,10036.0
2015-02-26 11:00:00,10078.0
2015-02-26 12:00:00,10010.0
2015-02-26 13:00:00,9902.0
2015-02-26 14:00:00,9879.0
2015-02-26 15:00:00,9706.0
2015-02-26 16:00:00,9619.0
2015-02-26 17:00:00,9639.0
2015-02-26 18:00:00,9845.0
2015-02-26 19:00:00,10196.0
2015-02-26 20:00:00,10368.0
2015-02-26 21:00:00,10276.0
2015-02-26 22:00:00,9973.0
2015-02-26 23:00:00,9532.0
2015-02-26 00:00:00,8764.0
