Datetime,FE_MW
2016-09-17 01:00:00,6945.0
2016-09-17 02:00:00,6625.0
2016-09-17 03:00:00,6409.0
2016-09-17 04:00:00,6316.0
2016-09-17 05:00:00,6316.0
2016-09-17 06:00:00,6412.0
2016-09-17 07:00:00,6614.0
2016-09-17 08:00:00,6844.0
2016-09-17 09:00:00,7237.0
2016-09-17 10:00:00,7606.0
2016-09-17 11:00:00,7961.0
2016-09-17 12:00:00,8202.0
2016-09-17 13:00:00,8428.0
2016-09-17 14:00:00,8548.0
2016-09-17 15:00:00,8583.0
2016-09-17 16:00:00,8477.0
2016-09-17 17:00:00,8429.0
2016-09-17 18:00:00,8307.0
2016-09-17 19:00:00,8174.0
2016-09-17 20:00:00,8198.0
2016-09-17 21:00:00,8257.0
2016-09-17 22:00:00,7992.0
2016-09-17 23:00:00,7542.0
2016-09-17 00:00:00,7445.0
