Datetime,FE_MW
2013-01-03 01:00:00,7958.0
2013-01-03 02:00:00,7770.0
2013-01-03 03:00:00,7701.0
2013-01-03 04:00:00,7681.0
2013-01-03 05:00:00,7859.0
2013-01-03 06:00:00,8256.0
2013-01-03 07:00:00,8981.0
2013-01-03 08:00:00,9523.0
2013-01-03 09:00:00,9506.0
2013-01-03 10:00:00,9470.0
2013-01-03 11:00:00,9424.0
2013-01-03 12:00:00,9368.0
2013-01-03 13:00:00,9280.0
2013-01-03 14:00:00,9226.0
2013-01-03 15:00:00,9069.0
2013-01-03 16:00:00,9045.0
2013-01-03 17:00:00,9139.0
2013-01-03 18:00:00,9619.0
2013-01-03 19:00:00,9749.0
2013-01-03 20:00:00,9645.0
2013-01-03 21:00:00,9467.0
2013-01-03 22:00:00,9131.0
2013-01-03 23:00:00,8629.0
2013-01-03 00:00:00,8209.0
